SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.73e+00,1.25e+00,0.00e+00,1.60e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-1.47e-01,1.06e+00,0.00e+00,-1.42e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-4.23e-02,9.82e-01,0.00e+00,-2.99e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.75e+00,1.16e+00,0.00e+00,1.67e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.71e+00,1.14e+00,0.00e+00,1.53e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.05e+00,1.26e+00,0.00e+00,1.98e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.72e+00,1.30e+00,0.00e+00,1.31e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.94e+00,1.21e+00,0.00e+00,1.81e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,8.83e-02,1.02e+00,0.00e+00,9.28e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-1.96e-01,1.01e+00,0.00e+00,-2.03e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.58e+00,1.08e+00,0.00e+00,1.59e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,6.26e-02,1.07e+00,0.00e+00,5.57e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-2.12e-01,1.21e+00,0.00e+00,-2.26e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,3.11e-01,1.08e+00,0.00e+00,2.81e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.86e+00,1.17e+00,0.00e+00,1.97e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,5.17e-02,1.17e+00,0.00e+00,4.46e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,4.27e-02,1.10e+00,0.00e+00,4.53e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-8.57e-02,1.25e+00,0.00e+00,-6.20e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-6.27e-02,1.10e+00,0.00e+00,-7.43e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,7.34e-02,1.01e+00,0.00e+00,7.01e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.80e+00,1.20e+00,0.00e+00,1.54e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.32e+00,1.36e+00,0.00e+00,1.86e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.60e+00,1.30e+00,0.00e+00,1.30e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.92e+00,1.14e+00,0.00e+00,1.77e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,9.62e-02,1.15e+00,0.00e+00,1.03e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-1.98e-01,1.03e+00,0.00e+00,-1.80e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.65e+00,9.65e-01,0.00e+00,1.87e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,6.59e-02,1.14e+00,0.00e+00,6.38e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.24e-01,1.12e+00,0.00e+00,1.91e-01
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,1.95e-02,1.30e+00,0.00e+00,1.13e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,6.20e-02,1.29e+00,0.00e+00,5.55e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,9.13e-02,1.24e+00,0.00e+00,8.52e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,-2.51e-02,1.18e+00,0.00e+00,-1.47e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,5.76e-02,1.14e+00,0.00e+00,5.03e-02
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.03e+00,9.98e-01,0.00e+00,1.80e+00
SunEarth_4m_H2O                                   ,1.00e+03,1.00e-10, 1.000,2.06e+00,1.29e+00,0.00e+00,1.67e+00
